시군구명,시설종류,시설명,장기요양지정기관 여부,도로명 주소,지번 주소,전화번호,FAX번호,우편번호,입소정원,입소현원-계,입소현원-남자,입소현원-여자,입소현원-등급내(시설급여1~5급),입소현원-등급외,입소현원-기초수급자,입소현원-기초수급자외,종사자정원,종사자현원-계,종사자현원-남자,종사자현원-여자,종사자현원-정규직,종사자현원-비정규직,설치일자,설치주체-지자체,설치주체-민간,운영주체-구분,운영주체-법인(단체)명,영리/비영리,비고,WGS84위도,WGS84경도
군포시,노인요양시설(개정법),보람요양원,지정,경기도 군포시 고산로211번길 31,경기도 군포시 당정동 1004-2번지,031-477-7588,031-477-7585,15851,78,62,25,37,62,0,4,58,40,40,3,37,40,0,2016-01-15,,개인,개인,,영리,,37.3439020745,126.9509230876
군포시,노인요양시설(개정법),봄날요양원,지정,경기도 군포시 대야1로24번길 8,경기도 군포시 대야미동 653-2번지,031-502-8807,031-502-9870,15887,35,35,9,26,35,0,3,32,21,21,2,19,21,0,2013-04-04,,개인,개인,,영리,,37.3280319228,126.9176501566
군포시,노인요양공동생활가정,봄봄실버케어,지정,경기도 군포시 번영로 495,경기도 군포시 산본동 1142-6번지,031-393-6023,031-393-6022,15865,9,9,2,7,9,0,1,8,5,7,1,6,7,0,2011-11-25,,그외법인,주식회사,봄봄주식회사,영리,,37.3581082910,126.9319393680
군포시,노인요양공동생활가정,봄봄요양원,지정,경기도 군포시 번영로 495,경기도 군포시 산본동 1142-6번지,031-393-6066,031-393-6022,15865,9,9,5,4,9,0,1,8,5,7,1,6,7,0,2012-01-31,,그외법인,주식회사,봄봄주식회사,영리,,37.3581082910,126.9319393680
군포시,노인요양시설(개정법),봄빛요양원,지정,경기도 군포시 대야2로 159,경기도 군포시 대야미동 645-17번지,031-502-9990,031-502-9991,15886,19,18,5,13,18,0,2,16,0,13,2,11,13,0,2008-06-16,,개인,개인,,영리,,37.3288290610,126.9166168311
군포시,노인요양시설(개정법),사랑행복실버타운,지정,경기도 군포시 용호1로2번길 19,경기도 군포시 당동 966-12번지,031-398-7004,031-398-0306,15871,21,21,6,15,21,0,3,18,13,13,1,12,12,1,2014-02-01,,개인,개인,,영리,,37.3447240325,126.9397512835
군포시,노인요양시설(개정법),산본요양원,지정,경기도 군포시 고산로 683,경기도 군포시 산본동 1061-1번지,031-393-8811,031-391-8812,15802,25,22,5,17,22,0,5,17,16,16,2,14,15,1,2015-09-04,,개인,개인,,영리,,37.3713971439,126.9343577401
군포시,노인요양시설(개정법),산본해피실버요양원,지정,경기도 군포시 번영로 514,경기도 군포시 금정동 873-1번지,031-391-3131,031-392-5100,15862,26,26,5,21,26,0,3,23,14,18,2,16,15,3,2011-07-06,,개인,개인,,영리,,37.3581014121,126.9342655733
군포시,노인요양공동생활가정,성민요양원,지정,경기도 군포시 군포로 487,경기도 군포시 당동 785-16번지,031-397-6758,031-397-6754,15861,9,9,0,9,9,0,0,9,7,7,1,6,6,1,2008-05-15,,개인,개인,,영리,,37.3499545375,126.9441045352
군포시,노인요양공동생활가정,연세노인전문요양원,지정,경기도 군포시 용호1로 32,경기도 군포시 당동 969-1번지,031-399-0771,031-399-0712,15871,9,9,2,7,9,0,0,9,7,7,2,5,7,0,2016-04-01,,개인,개인,,영리,,37.3453594940,126.9387981936
군포시,노인요양시설(개정법),온마음요양원,지정,경기도 군포시 고산로 679,경기도 군포시 산본동 1061-3번지,031-399-7448,031-399-7449,15802,29,28,6,22,28,0,2,26,17,18,2,16,17,1,2017-05-01,,개인,개인,,영리,,37.3710979180,126.9339872863
군포시,노인요양공동생활가정,우리요양원 동백점,지정,경기도 군포시 고산로 685,경기도 군포시 산본동 1061번지,031-399-1041,031-397-1042,15802,9,9,4,5,9,0,1,8,6,6,0,6,4,2,2017-02-03,,개인,개인,,영리,,37.3715602496,126.9345372198
군포시,노인요양공동생활가정,우리요양원 매화점,지정,경기도 군포시 고산로 685,경기도 군포시 산본동 1061번지,031-399-1041,031-397-1042,15802,9,8,4,4,8,0,1,7,6,6,0,6,3,3,2017-02-03,,개인,개인,,영리,,37.3715602496,126.9345372198
군포시,노인요양공동생활가정,우리요양원 목련점,지정,경기도 군포시 고산로 685,경기도 군포시 산본동 1061번지,031-399-1041,031-397-1042,15802,9,9,1,8,9,0,2,7,6,6,0,6,4,2,2017-02-03,,개인,개인,,영리,,37.3715602496,126.9345372198
군포시,노인요양시설(개정법),정성요양원,지정,경기도 군포시 고산로 683,경기도 군포시 산본동 1061-1번지,031-392-9072,031-392-9073,15802,25,18,3,15,18,0,1,17,15,15,1,14,15,0,2017-08-18,,개인,개인,,영리,,37.3713971439,126.9343577401
군포시,노인요양시설(개정법),정성의 집,지정,경기도 군포시 대야2로 154-33,경기도 군포시 둔대동 233-2번지,031-502-2790,031-502-2710,15891,13,13,1,12,13,0,0,13,13,10,2,8,9,1,2008-05-22,,개인,개인,,영리,,37.3282419414,126.9145444657
군포시,노인요양공동생활가정,좋은둥지,지정,경기도 군포시 대야2로 154-35,경기도 군포시 둔대동 233번지,031-3437-3939,031-437-2288,15891,9,0,2,7,9,0,0,9,0,7,2,5,7,0,2017-09-07,,개인,개인,,영리,,37.3281507454,126.9143307106
군포시,노인요양시설(개정법),카네이션요양원,지정,경기도 군포시 이당로 107,경기도 군포시 당정동 990-8번지,031-451-8575,0505-009-8575,15853,29,14,1,13,13,1,1,13,17,11,3,8,11,0,2011-06-15,,개인,개인,,영리,,37.3447879455,126.9573293703
군포시,노인요양공동생활가정,포시즌요양원,지정,경기도 군포시 고산로 695,경기도 군포시 산본동 1060번지,031-391-1188,031-391-8833,15802,9,9,2,7,9,0,1,8,6,6,1,5,6,0,2015-07-20,,개인,개인,,영리,,37.3721856294,126.9352553492
군포시,노인요양시설(개정법),한세요양원,지정,경기도 군포시 고산로151번길 4,경기도 군포시 당정동 970-1번지,031-456-6077,031-456-6088,15853,11,11,4,7,11,0,1,10,11,9,4,5,9,0,2015-03-17,,개인,개인,,영리,,37.3482284854,126.9547755274
군포시,노인요양공동생활가정,효요양원1호점,지정,경기도 군포시 금산로 112,경기도 군포시 산본동 206-3번지,031-398-1132,031-398-1131,15806,9,9,0,9,9,0,0,9,9,8,1,7,8,0,2015-10-07,,개인,개인,,영리,,37.3718031166,126.9363198585
군포시,노인요양공동생활가정,효요양원2호점,지정,경기도 군포시 금산로 112,경기도 군포시 산본동 206-3번지,031-398-1132,031-398-1131,15806,9,9,1,8,9,0,0,9,9,8,2,6,8,0,2015-10-07,,개인,개인,,영리,,37.3718031166,126.9363198585
군포시,노인요양공동생활가정,효요양원3호점,지정,경기도 군포시 금산로 112,경기도 군포시 산본동 206-3번지,031-398-1132,031-398-1131,15806,9,9,1,8,9,0,0,9,9,8,1,7,8,0,2015-10-07,,개인,개인,,영리,,37.3718031166,126.9363198585
군포시,노인요양공동생활가정,효은요양원,지정,경기도 군포시 용호1로 56,경기도 군포시 당동 960-3번지,031-451-5082,031-451-5083,15871,9,5,1,4,5,0,1,4,0,7,1,6,7,0,2017-06-14,,개인,개인,,영리,,37.3472869041,126.9403757933
군포시,노인요양공동생활가정,효행요양원 1호점,지정,경기도 군포시 광정로 58,경기도 군포시 산본동 1143-3번지,031-394-8812,031-398-8813,15865,9,9,5,4,8,1,1,8,7,6,1,5,6,0,2010-10-01,,개인,개인,,영리,,37.3585092825,126.9309765201
군포시,노인요양공동생활가정,효행요양원 2호점,지정,경기도 군포시 광정로 58,경기도 군포시 산본동 1143-3번지,031-394-8812,031-398-8813,15865,9,9,5,4,8,1,1,8,7,6,1,5,6,0,2010-10-13,,개인,개인,,영리,,37.3585092825,126.9309765201
김포시,노인요양시설(개정법),(김포)VIP요양원,지정,경기도 김포시 통진읍 김포대로2004번길 53-5,경기도 김포시 통진읍 도사리 512-7번지,031-981-1474,031-986-1474,10017,26,24,0,24,5,19,3,21,16,16,3,13,0,16,2016-07-01,,개인,개인,,영리,,37.6835041730,126.6192208429
김포시,노인요양시설(개정법),가브리엘요양원,지정,경기도 김포시 승가로 91,경기도 김포시 풍무동 740번지,031-996-8004,031-996-3778,10118,44,42,9,33,8,34,9,33,28,28,3,25,0,28,2013-07-29,,개인,개인,,영리,,37.6057512941,126.7115083070
김포시,노인요양시설(개정법),가족요양원,지정,경기도 김포시 김포대로 841,경기도 김포시 사우동 924번지,031-998-5153,031-983-1243,10110,25,24,12,12,3,21,1,23,12,12,1,11,0,12,2015-10-05,,개인,개인,,영리,,37.6195351563,126.7200311984
김포시,노인요양공동생활가정,건강하다 전해라,지정,,경기도 김포시 풍무동 149번지 양도마을서해아파트,031-998-1775,031-982-5892,10114,9,6,3,3,1,5,5,1,5,5,1,4,0,5,2016-03-11,,개인,개인,,영리,,37.6051812830,126.7275337099
김포시,노인요양공동생활가정,건강한,지정,,경기도 김포시 풍무동 149번지 양도마을서해아파트,031-990-9991,031-982-5892,10114,9,9,1,8,1,8,0,9,6,6,1,5,0,6,2012-02-15,,개인,개인,,영리,,37.6051812830,126.7275337099
김포시,노인요양공동생활가정,고촌연세실버홈,지정,경기도 김포시 고촌읍 은행영사정로 19,경기도 김포시 고촌읍 신곡리 1080-1번지,031-984-7585,031-984-7572,10125,9,8,3,5,4,4,2,6,5,5,3,2,0,5,2015-11-01,,개인,개인,,영리,,37.6016194783,126.7726810563
김포시,노인요양공동생활가정,금빛사랑채요양원,지정,경기도 김포시 하성면 동을산로227번길 47-7,경기도 김포시 하성면 원산리 533-2번지,031-988-5220,031-989-6686,10013,9,9,1,8,2,7,1,8,8,8,3,5,0,8,2012-11-15,,개인,개인,,영리,,37.7016372865,126.6336510699
김포시,노인요양공동생활가정,김포 건강한,지정,,경기도 김포시 풍무동 149번지 양도마을서해아파트,031-990-9991,031-991-1977,10114,9,8,0,8,3,5,1,7,4,4,1,3,0,4,2013-09-05,,개인,개인,,영리,,37.6051812830,126.7275337099
김포시,노인요양공동생활가정,김포사랑채요양원,지정,경기도 김포시 조리미로 39,경기도 김포시 사우동 329-1번지,031-981-1200,031-989-6686,10110,9,9,0,9,2,7,1,8,7,7,2,5,0,7,2010-01-08,,개인,개인,,영리,,37.6170300046,126.7228447767
김포시,노인요양공동생활가정,김포실버,지정,경기도 김포시 통진읍 옹달샘로81번길 46-1,경기도 김포시 통진읍 옹정리 110-12번지,031-998-8109,031-998-8104,10029,9,10,1,9,2,8,2,8,6,6,2,4,0,6,2003-12-11,,개인,개인,,영리,,37.6994952175,126.5701530685
김포시,노인요양공동생활가정,김포실버홈,지정,경기도 김포시 대곶면 대곶로119번길 147,경기도 김포시 대곶면 신안리 18-4번지,031-988-8109,031-988-8148,10041,9,9,3,6,1,8,1,8,8,8,2,6,0,8,2017-08-11,,개인,개인,,영리,,37.6589507427,126.5460006634
김포시,노인요양공동생활가정,김포엔젤1,지정,경기도 김포시 북변중로65번길 4-8,경기도 김포시 북변동 361-2번지,070-4991-6908,031-984-1008,10106,9,5,3,2,2,3,0,5,5,5,0,5,0,5,2016-04-29,,개인,개인,,영리,,37.6264804686,126.7086149375
김포시,노인요양공동생활가정,김포엔젤2,지정,경기도 김포시 북변중로65번길 4-8,경기도 김포시 북변동 361-2번지,070-4991-6912,070-7367-1041,10106,9,8,4,4,3,5,0,8,6,6,1,5,0,6,2016-04-28,,개인,개인,,영리,,37.6264804686,126.7086149375
김포시,노인요양공동생활가정,김포엔젤요양원,지정,경기도 김포시 북변중로65번길 4-8,경기도 김포시 북변동 361-2번지,070-4991-6905,070-7350-9005,10106,9,9,2,7,2,7,0,9,5,5,0,5,0,5,2017-07-05,,개인,개인,,영리,,37.6264804686,126.7086149375
김포시,노인요양공동생활가정,김포행복한요양원,지정,,경기도 김포시 풍무동 149번지 양도마을서해아파트,031-987-5259,031-985-5259,10114,9,6,1,5,4,2,3,3,6,6,1,5,0,6,2012-11-07,,개인,개인,,영리,,37.6051812830,126.7275337099
김포시,노인요양공동생활가정,늘 건강한집,지정,경기도 김포시 월곶면 용강로37번길 138,경기도 김포시 월곶면 고막리 387-1번지,031-982-3328,070-4255-7230,10021,9,8,0,8,1,7,0,8,9,9,1,8,0,9,2017-07-01,,개인,개인,,영리,,37.7226882845,126.5501196122
김포시,노인요양공동생활가정,늘푸른요양원,지정,경기도 김포시 양촌읍 흥신로239번길 50,경기도 김포시 양촌읍 흥신리 387-3번지,031-989-7991,031-998-7991,10034,9,9,0,9,3,6,1,8,7,7,2,5,0,7,2016-07-01,,개인,개인,,영리,,37.6765065725,126.6091657160
김포시,노인요양시설(개정법),로뎀동산,지정,경기도 김포시 월곶면 고정로 79-48,경기도 김포시 월곶면 개곡리 606-20번지,031-987-7262,031-982-7265,10003,18,20,4,16,6,14,2,18,12,12,3,9,0,12,2005-07-27,,개인,개인,,영리,,37.7260899621,126.5789893579
김포시,노인요양시설(개정법),마송 더봄 요양원,지정,경기도 김포시 통진읍 김포대로 2110-82,경기도 김포시 통진읍 도사리 406번지,031-996-8585,031-996-8566,10017,29,5,4,1,2,3,0,5,7,7,1,6,0,7,2017-10-31,,개인,개인,,영리,,37.6871557688,126.6074051713
김포시,노인요양시설(개정법),미소요양원,지정,경기도 김포시 월곶면 용강로37번길 76-18,경기도 김포시 월곶면 고막리 376-4번지,031-986-1990,031-986-1995,10021,49,49,15,34,20,29,9,40,36,36,8,28,0,36,2015-11-06,,개인,개인,,영리,,37.7241119895,126.5534374750
김포시,노인요양시설(개정법),보훈노인요양원,지정,경기도 김포시 북변중로 124,경기도 김포시 북변동 134-22번지,031-987-9884,031-987-7883,10098,28,24,4,20,3,21,4,20,19,19,2,17,0,19,2012-01-10,,개인,개인,,영리,,37.6304556237,126.7046402499
김포시,노인요양공동생활가정,사과나무 요양원,지정,,경기도 김포시 운양동 1435번지 전원마을월드2단지아파트,031-984-6958,031-983-6938,10077,7,6,2,4,1,5,1,5,3,3,1,2,0,3,2014-06-12,,개인,개인,,영리,,37.6466126632,126.6856058761
김포시,노인요양시설(개정법),사랑마을,지정,경기도 김포시 월곶면 김포대로2918번길 62,경기도 김포시 월곶면 포내리 145-30번지,031-996-2233,031-989-7345,10020,29,32,9,23,9,23,2,30,18,18,3,15,0,18,2010-12-28,,개인,개인,,영리,,37.7216438944,126.5413505942
김포시,노인요양시설(개정법),사랑의 뜨락,지정,경기도 김포시 월곶면 점동로 65-139,경기도 김포시 월곶면 갈산리 288-2번지,031-989-6506,031-989-6507,10022,28,23,4,19,5,18,4,19,11,11,1,10,0,11,2005-10-21,,개인,개인,,영리,,37.7218668382,126.5668892637
김포시,노인요양시설(개정법),삼성요양원,지정,경기도 김포시 양촌읍 양곡1로 65,경기도 김포시 양촌읍 양곡리 443번지,031-983-9971,031-983-9984,10059,48,49,14,35,15,34,15,34,29,29,1,28,0,29,2013-03-28,,개인,개인,,영리,,37.6563027258,126.6228753128
김포시,노인요양시설(개정법),삼성훼밀리요양원,지정,경기도 김포시 양촌읍 김포한강4로278번길 49-27,경기도 김포시 양촌읍 석모리 376-1번지,031-984-1336,031-984-1307,10064,99,100,35,65,21,79,14,86,59,59,9,50,0,59,2017-08-01,,개인,개인,,영리,,37.6544018339,126.6525880818
김포시,노인요양공동생활가정,성지소망의 집,지정,,경기도 김포시 풍무동 740번지 장릉마을삼성아파트,070-7522-1858,031-987-0633,10118,9,8,2,6,0,8,3,5,8,8,2,6,0,8,2012-05-09,,개인,개인,,영리,,37.6059050966,126.7089009605
김포시,노인요양시설(개정법),실로원,지정,경기도 김포시 고촌읍 태리로 73-6,경기도 김포시 고촌읍 태리 291-4번지,031-986-6422,031-986-6424,10128,21,21,0,21,6,15,1,20,15,15,1,14,0,15,2005-10-05,,개인,개인,,영리,,37.6047537004,126.7478511626
김포시,노인요양공동생활가정,아름다운 요양원,지정,경기도 김포시 청송로 18,경기도 김포시 장기동 1342번지,031-981-8079,070-8267-6044,10080,9,8,2,6,1,7,0,8,8,8,2,6,0,8,2013-05-23,,개인,개인,,영리,,37.6473948560,126.6659755735
김포시,노인요양시설(개정법),아름다운집,지정,경기도 김포시 대곶면 대곶남로560번길 100,경기도 김포시 대곶면 대능리 172-2번지,031-987-9685,031-987-8364,10045,74,75,13,62,23,52,25,50,49,50,46,4,0,50,2005-10-21,,사회복지법인,사회복지법인,사회복지법인 기독교대한성결교회 사회사업유지재단,비영리,,37.6333225795,126.6053295280
김포시,노인요양시설(개정법),에덴동산요양원,지정,경기도 김포시 고촌읍 태리로47번길 49,경기도 김포시 고촌읍 태리 261-4번지,031-985-2543,031-986-2543,10128,16,16,0,16,6,10,4,12,12,12,1,11,0,12,2005-10-21,,개인,개인,,영리,,37.6040286201,126.7514724058
김포시,노인요양시설(개정법),연세노인전문요양원,지정,경기도 김포시 북변1로 24,경기도 김포시 북변동 235-1번지,031-996-9906,031-996-9907,10101,48,47,3,44,8,39,5,42,33,33,4,29,0,33,2010-03-01,,개인,개인,,영리,,37.6269310864,126.7045871508
김포시,노인요양공동생활가정,연세새롬요양원,지정,경기도 김포시 통진읍 조강로36번길 12-10,경기도 김포시 통진읍 서암리 714-65번지,,,10018,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-10-30,,개인,개인,,영리,,37.6896660344,126.6020784224
김포시,노인요양공동생활가정,온누리요양원,지정,경기도 김포시 북변중로 42,경기도 김포시 북변동 404-24번지,031-998-6699,031-998-6690,10098,8,9,0,9,3,6,1,8,8,8,2,6,0,8,2009-07-29,,개인,개인,,영리,,37.6255568958,126.7120243938
김포시,노인요양시설(개정법),우슬초요양원,지정,경기도 김포시 대곶면 용두로18번길 30,경기도 김포시 대곶면 초원지리 347-1번지,031-982-8162,031-982-8160,10038,26,26,6,20,6,20,4,22,17,17,2,15,0,17,2016-06-01,,개인,개인,,영리,,37.6569033063,126.5985279168
김포시,노인요양공동생활가정,정다운집,지정,경기도 김포시 월곶면 고양로 218-26,경기도 김포시 월곶면 고양리 211-14번지,031-998-3218,031-998-5232,10025,9,10,0,10,1,9,1,9,6,6,2,4,0,6,2010-04-09,,개인,개인,,영리,,37.6948872651,126.5339935780
